  176.00 13.674 z
  177.00 13.665 z
  178.00 13.717 z
  182.00 13.671 z
  184.00 13.699 z
  186.00 13.729 z
  187.00 13.716 z
  190.00 13.668 z
  191.00 13.621 z
  536.00 13.603 z
  538.00 13.587 z
  539.00 13.599 z
  562.00 13.478 z
  563.00 13.466 z
  564.00 13.482 z
  577.00 13.562 z
  581.00 13.483 z
  582.00 13.503 z
  676.00 12.904 z
  719.00 13.369 z
  721.00 13.340 z
  725.00 13.316 z
  729.00 13.256 z
  736.00 13.187 z
  741.00 13.245 z
  752.00 13.247 z
  753.00 13.239 z
  767.00 13.252 z
  769.00 13.224 z
  770.00 13.169 z
  771.00 13.154 z
  783.00 13.211 z
  785.00 13.233 z
  797.00 13.244 z
  798.00 13.241 z
  799.00 13.227 z
  804.00 13.306 z
  806.00 13.375 z
  808.00 13.392 z
  810.00 13.377 z
  812.00 13.305 z
  821.00 13.280 z
  822.00 13.301 z
  825.00 13.334 z
  826.00 13.331 z
  834.00 13.419 z
  837.00 13.448 z
  841.00 13.553 z
  852.00 13.566 z
  855.00 13.607 z
  856.00 13.587 z
  862.00 13.584 z
  865.00 13.563 z
  866.00 13.538 z
  867.00 13.530 z
  868.00 13.545 z
  869.00 13.563 z
  870.00 13.582 z
  871.00 13.564 z
  872.00 13.568 z
  873.00 13.515 z
  874.00 13.525 z
  875.00 13.538 z
  876.00 13.572 z
  877.00 13.618 z
  878.00 13.652 z
  879.00 13.666 z
  880.00 13.671 z
  882.00 13.722 z
  883.00 13.748 z
  884.00 13.790 z
  885.00 13.783 z
  886.00 13.835 z
  887.00 13.845 z
  888.00 13.852 z
  889.00 13.858 z
  890.00 13.841 z
  891.00 13.819 z
  892.00 13.758 z
  893.00 13.783 z
  894.00 13.820 z
  895.00 13.830 z
  896.00 13.831 z
  897.00 13.828 z
  898.00 13.803 z
  899.00 13.805 z
  900.00 13.757 z
  901.00 13.762 z
  902.00 13.783 z
  903.00 13.780 z
  904.00 13.817 z
  905.00 13.794 z
  906.00 13.800 z
  907.00 13.803 z
  908.00 13.819 z
  909.00 13.823 z
  910.00 13.882 z
  911.00 13.891 z
  912.00 13.842 z
  913.00 13.814 z
  914.00 13.849 z
  915.00 13.795 z
  916.00 13.774 z
  917.00 13.773 z
  919.00 13.766 z
  920.00 13.759 z
  921.00 13.751 z
  922.00 13.765 z
  923.00 13.745 z
  924.00 13.733 z
  925.00 13.751 z
  926.00 13.759 z
  927.00 13.699 z
  928.00 13.713 z
  929.00 13.665 z
  930.00 13.646 z
  932.00 13.688 z
  934.00 13.649 z
  935.00 13.650 z
  945.00 13.658 z
  948.00 13.635 z
  953.00 13.652 z
    0.00 13.219 y
   19.00 13.287 y
   20.00 13.299 y
   21.00 13.307 y
   24.00 13.301 y
   26.00 13.261 y
   29.00 13.320 y
   30.00 13.286 y
   31.00 13.291 y
   32.00 13.324 y
   33.00 13.352 y
   34.00 13.370 y
   37.00 13.360 y
   38.00 13.373 y
   39.00 13.368 y
   43.00 13.473 y
   44.00 13.456 y
   45.00 13.476 y
   46.00 13.454 y
   48.00 13.462 y
   49.00 13.481 y
   50.00 13.515 y
   52.00 13.529 y
   53.00 13.578 y
   54.00 13.594 y
   55.00 13.576 y
   56.00 13.556 y
   57.00 13.546 y
   58.00 13.552 y
   59.00 13.547 y
   60.00 13.554 y
   61.00 13.601 y
   62.00 13.578 y
   64.00 13.585 y
   65.00 13.547 y
   66.00 13.570 y
   67.00 13.579 y
   68.00 13.585 y
   69.00 13.611 y
   70.00 13.564 y
   73.00 13.566 y
   74.00 13.512 y
   75.00 13.577 y
   76.00 13.596 y
   77.00 13.588 y
   78.00 13.622 y
   79.00 13.549 y
   80.00 13.542 y
   82.00 13.572 y
   83.00 13.584 y
   86.00 13.575 y
   87.00 13.580 y
   88.00 13.576 y
   89.00 13.582 y
   90.00 13.572 y
   93.00 13.664 y
   94.00 13.663 y
   95.00 13.688 y
   97.00 13.686 y
   98.00 13.719 y
   99.00 13.715 y
  100.00 13.724 y
  101.00 13.725 y
  102.00 13.693 y
  106.00 13.720 y
  107.00 13.762 y
  108.00 13.742 y
  109.00 13.676 y
  112.00 13.603 y
  113.00 13.593 y
  114.00 13.602 y
  115.00 13.611 y
  116.00 13.611 y
  118.00 13.591 y
  119.00 13.568 y
  120.00 13.613 y
  121.00 13.598 y
  122.00 13.542 y
  124.00 13.564 y
  125.00 13.579 y
  126.00 13.640 y
  127.00 13.602 y
  128.00 13.555 y
  129.00 13.559 y
  130.00 13.526 y
  131.00 13.542 y
  132.00 13.552 y
  133.00 13.550 y
  134.00 13.535 y
  135.00 13.518 y
  137.00 13.464 y
  138.00 13.484 y
  139.00 13.471 y
  140.00 13.457 y
  141.00 13.486 y
  142.00 13.462 y
  143.00 13.497 y
  144.00 13.465 y
  145.00 13.534 y
  148.00 13.475 y
  151.00 13.481 y
  158.00 13.400 y
  160.00 13.395 y
  161.00 13.381 y
  162.00 13.389 y
  163.00 13.418 y
  165.00 13.424 y
  166.00 13.394 y
  167.00 13.400 y
  169.00 13.454 y
  170.00 13.460 y
  171.00 13.449 y
  172.00 13.414 y
  173.00 13.418 y
  175.00 13.377 y
  176.00 13.374 y
  177.00 13.365 y
  178.00 13.417 y
  182.00 13.371 y
  184.00 13.399 y
  186.00 13.429 y
  187.00 13.416 y
  190.00 13.368 y
  191.00 13.321 y
  536.00 13.303 y
  538.00 13.287 y
  539.00 13.299 y
  562.00 13.178 y
  563.00 13.166 y
  564.00 13.182 y
  577.00 13.262 y
  581.00 13.183 y
  582.00 13.203 y
  676.00 12.604 y
  719.00 13.069 y
  721.00 13.040 y
  725.00 13.016 y
  729.00 12.956 y
  736.00 12.887 y
  741.00 12.945 y
  752.00 12.947 y
  753.00 12.939 y
  767.00 12.952 y
  769.00 12.924 y
  770.00 12.869 y
  771.00 12.854 y
  783.00 12.911 y
  785.00 12.933 y
  797.00 12.944 y
  798.00 12.941 y
  799.00 12.927 y
  804.00 13.006 y
  806.00 13.075 y
  808.00 13.092 y
  810.00 13.077 y
  812.00 13.005 y
  821.00 12.980 y
  822.00 13.001 y
  825.00 13.034 y
  826.00 13.031 y
  834.00 13.119 y
  837.00 13.148 y
  841.00 13.253 y
  852.00 13.266 y
  855.00 13.307 y
  856.00 13.287 y
  862.00 13.284 y
  865.00 13.263 y
  866.00 13.238 y
  867.00 13.230 y
  868.00 13.245 y
  869.00 13.263 y
  870.00 13.282 y
  871.00 13.264 y
  872.00 13.268 y
  873.00 13.215 y
  874.00 13.225 y
  875.00 13.238 y
  876.00 13.272 y
  877.00 13.318 y
  878.00 13.352 y
  879.00 13.366 y
  880.00 13.371 y
  882.00 13.422 y
  883.00 13.448 y
  884.00 13.490 y
  885.00 13.483 y
  886.00 13.535 y
  887.00 13.545 y
  888.00 13.552 y
  889.00 13.558 y
  890.00 13.541 y
  891.00 13.519 y
  892.00 13.458 y
  893.00 13.483 y
  894.00 13.520 y
  895.00 13.530 y
  896.00 13.531 y
  897.00 13.528 y
  898.00 13.503 y
  899.00 13.505 y
  900.00 13.457 y
  901.00 13.462 y
  902.00 13.483 y
  903.00 13.480 y
  904.00 13.517 y
  905.00 13.494 y
  906.00 13.500 y
  907.00 13.503 y
  908.00 13.519 y
  909.00 13.523 y
  910.00 13.582 y
  911.00 13.591 y
  912.00 13.542 y
  913.00 13.514 y
  914.00 13.549 y
  915.00 13.495 y
  916.00 13.474 y
  917.00 13.473 y
  919.00 13.466 y
  920.00 13.459 y
  921.00 13.451 y
  922.00 13.465 y
  923.00 13.445 y
  924.00 13.433 y
  925.00 13.451 y
  926.00 13.459 y
  927.00 13.399 y
  928.00 13.413 y
  929.00 13.365 y
  930.00 13.346 y
  932.00 13.388 y
  934.00 13.349 y
  935.00 13.350 y
  945.00 13.358 y
  948.00 13.335 y
  953.00 13.352 y
